timestamp,np15_lmp,sp15_lmp,solar_mw,hub_avg_lmp,curtailed_mw,potential_mw
2025-01-13 12:00:00-08:00,25.06911,-10.0,12896.7324,7.534554999999999,59.48,12956.2124
2025-01-13 13:00:00-08:00,24.21591,-10.0,12795.7399,7.1079550000000005,467.92,13263.6599
2025-01-13 14:00:00-08:00,26.99887,3.11174,12544.40197,15.055305,561.65,13106.05197
2025-01-13 15:00:00-08:00,39.40272,21.8008,9283.63767,30.60176,257.57,9541.20767
2025-01-13 16:00:00-08:00,53.84997,50.8039,1916.8479,52.326935,1.3,1918.1479
2025-01-13 17:00:00-08:00,59.37471,57.8,0.0,58.587355,0.0,0.0
2025-01-13 18:00:00-08:00,59.97941,57.97682,0.0,58.978115,0.0,0.0
2025-01-13 19:00:00-08:00,60.08904,58.04468,0.0,59.06686,0.0,0.0
2025-01-13 20:00:00-08:00,59.1631,56.16874,0.0,57.66592,0.0,0.0
2025-01-13 21:00:00-08:00,59.30556,56.79214,0.0,58.04885,0.0,0.0
2025-01-13 22:00:00-08:00,58.14227,54.08655,0.0,56.11441000000001,0.0,0.0
2025-01-13 23:00:00-08:00,53.39188,52.05272,0.0,52.7223,0.0,0.0
2025-01-14 00:00:00-08:00,63.98444,59.15,0.0,61.56722,0.0,0.0
2025-01-14 01:00:00-08:00,60.21979,55.77209,0.0,57.99594,0.0,0.0
2025-01-14 02:00:00-08:00,58.23037,54.27864,0.0,56.254505,0.0,0.0
2025-01-14 03:00:00-08:00,58.20321,54.38491,0.0,56.29406,0.0,0.0
2025-01-14 04:00:00-08:00,59.34774,56.05395,0.0,57.700845,0.0,0.0
2025-01-14 05:00:00-08:00,64.00367,60.44885,0.0,62.22626,0.0,0.0
2025-01-14 06:00:00-08:00,70.61232,67.5766,0.0,69.09446,0.0,0.0
2025-01-14 07:00:00-08:00,71.24148,64.04349,2492.9828500000003,67.642485,0.0,2492.9828500000003
2025-01-14 08:00:00-08:00,55.34378,36.29979,9828.0192,45.821785000000006,187.85,10015.869200000001
2025-01-14 09:00:00-08:00,46.01458,18.44819,12790.44941,32.231385,241.64,13032.089409999999
2025-01-14 10:00:00-08:00,40.65764,11.22,12932.451840000002,25.93882,343.92,13276.371840000002
2025-01-14 11:00:00-08:00,38.75381,11.7,12793.72437,25.226905,144.06,12937.78437
2025-01-14 12:00:00-08:00,34.98942,6.81554,12870.583739999998,20.90248,176.62,13047.203739999999
2025-01-14 13:00:00-08:00,32.53337,0.77409,12627.5434,16.65373,746.8,13374.3434
2025-01-14 14:00:00-08:00,37.68126,3.07386,11431.27641,20.377560000000003,1780.37,13211.646410000001
2025-01-14 15:00:00-08:00,44.80078,28.38229,8822.54478,36.591535,891.22,9713.76478
2025-01-14 16:00:00-08:00,64.20372,59.22836,2012.8531,61.71604000000001,0.0,2012.8531
2025-01-14 17:00:00-08:00,68.62708,65.01641,0.0,66.82174499999999,0.0,0.0
2025-01-14 18:00:00-08:00,66.7273,63.81229,0.0,65.269795,0.0,0.0
2025-01-14 19:00:00-08:00,66.22681,63.43691,0.0,64.83186,0.0,0.0
2025-01-14 20:00:00-08:00,66.08067,62.50848,0.0,64.294575,0.0,0.0
2025-01-14 21:00:00-08:00,64.63946,62.09788,0.0,63.36867,0.0,0.0
2025-01-14 22:00:00-08:00,63.6396,60.30782,0.0,61.97371,0.0,0.0
2025-01-14 23:00:00-08:00,61.81708,58.39808,0.0,60.10758,0.0,0.0
2025-01-15 00:00:00-08:00,57.29339,54.29864,0.0,55.796015,0.0,0.0
2025-01-15 01:00:00-08:00,54.25156,51.35742,0.0,52.80449,0.0,0.0
2025-01-15 02:00:00-08:00,53.85652,50.96544,0.0,52.41098,0.0,0.0
2025-01-15 03:00:00-08:00,53.72694,50.73116,0.0,52.22905,0.0,0.0
2025-01-15 04:00:00-08:00,55.69936,53.62122,0.0,54.66029,0.0,0.0
2025-01-15 05:00:00-08:00,59.26459,56.82531,0.0,58.04495,0.0,0.0
2025-01-15 06:00:00-08:00,68.21927,65.36994,0.0,66.79460499999999,0.0,0.0
2025-01-15 07:00:00-08:00,68.09706,62.97737,2538.76761,65.537215,11.72,2550.4876099999997
2025-01-15 08:00:00-08:00,50.41908,35.98408,9781.13419,43.20158,230.21,10011.34419
2025-01-15 09:00:00-08:00,43.0843,14.20123,12568.14434,28.642765,464.07,13032.21434
2025-01-15 10:00:00-08:00,39.27,7.65907,12597.01669,23.464535,591.02,13188.03669
2025-01-15 11:00:00-08:00,36.96286,4.84693,12444.22775,20.904895,487.76,12931.98775
2025-01-15 12:00:00-08:00,34.04863,1.42415,12639.792839999998,17.73639,252.71,12892.502839999997
2025-01-15 13:00:00-08:00,33.07145,-3.13294,12323.01907,14.969255,809.89,13132.90907
2025-01-15 14:00:00-08:00,33.96822,0.52955,10498.8996,17.248885,2735.66,13234.5596
2025-01-15 15:00:00-08:00,43.18728,24.1757,8416.48011,33.68149,1267.85,9684.33011
2025-01-15 16:00:00-08:00,62.16262,58.73188,2162.16555,60.44725,1.09,2163.2555500000003
2025-01-15 17:00:00-08:00,68.65077,63.96648,0.0,66.30862499999999,0.0,0.0
2025-01-15 18:00:00-08:00,67.17405,62.82364,0.0,64.99884499999999,0.0,0.0
2025-01-15 19:00:00-08:00,64.75517,61.73322,0.0,63.244195000000005,0.0,0.0
2025-01-15 20:00:00-08:00,64.7654,61.62,0.0,63.1927,0.0,0.0
2025-01-15 21:00:00-08:00,64.15056,61.21487,0.0,62.682715,0.0,0.0
2025-01-15 22:00:00-08:00,59.06884,55.97793,0.0,57.523385000000005,0.0,0.0
2025-01-15 23:00:00-08:00,57.63,55.26575,0.0,56.447875,0.0,0.0
2025-01-16 00:00:00-08:00,51.97,48.57592,0.0,50.27296,0.0,0.0
2025-01-16 01:00:00-08:00,51.60679,47.98581,0.0,49.7963,0.0,0.0
2025-01-16 02:00:00-08:00,51.66609,48.05101,0.0,49.85855,0.0,0.0
2025-01-16 03:00:00-08:00,51.7023,48.04266,0.0,49.87248,0.0,0.0
2025-01-16 04:00:00-08:00,54.26558,51.14324,0.0,52.70441,0.0,0.0
2025-01-16 05:00:00-08:00,59.18731,55.3267,0.0,57.257005,0.0,0.0
2025-01-16 06:00:00-08:00,65.28002,61.5791,0.0,63.42956,0.0,0.0
2025-01-16 07:00:00-08:00,65.64214,58.37598,2384.8191,62.00906,86.91,2471.7291
2025-01-16 08:00:00-08:00,52.0565,32.03248,9312.10768,42.04449,362.83,9674.93768
2025-01-16 09:00:00-08:00,43.17886,11.55595,12397.2889,27.367405,171.55,12568.838899999999
2025-01-16 10:00:00-08:00,37.15643,8.05808,12518.98183,22.607255,121.61,12640.591830000001
2025-01-16 11:00:00-08:00,31.33222,8.4743,12002.95151,19.90326,30.2,12033.151510000002
2025-01-16 12:00:00-08:00,27.32796,5.48637,10920.66832,16.407165,11.96,10932.62832
2025-01-16 13:00:00-08:00,25.33122,3.83686,11066.03893,14.58404,26.23,11092.26893
2025-01-16 14:00:00-08:00,27.92887,4.82438,10209.59312,16.376625,0.0,10209.59312
2025-01-16 15:00:00-08:00,37.56209,24.68675,7318.75795,31.12442,11.15,7329.90795
2025-01-16 16:00:00-08:00,58.66677,53.01018,1772.12568,55.838475,0.0,1772.12568
2025-01-16 17:00:00-08:00,63.44682,56.25179,59.95083999999999,59.849305,0.0,59.95083999999999
2025-01-16 18:00:00-08:00,64.0162,55.67448,0.0,59.84534,0.0,0.0
2025-01-16 19:00:00-08:00,62.42764,54.60114,0.0,58.51439,0.0,0.0
2025-01-16 20:00:00-08:00,59.50165,52.51678,0.0,56.009215,0.0,0.0
2025-01-16 21:00:00-08:00,58.55607,52.39791,0.0,55.47699,0.0,0.0
2025-01-16 22:00:00-08:00,56.3849,50.82,0.0,53.602450000000005,0.0,0.0
2025-01-16 23:00:00-08:00,53.2131,48.85919,0.0,51.036145,0.0,0.0
2025-01-17 00:00:00-08:00,51.79815,46.16544,0.0,48.981795,0.0,0.0
2025-01-17 01:00:00-08:00,50.96292,45.26151,0.0,48.112215,0.0,0.0
2025-01-17 02:00:00-08:00,49.52028,43.90906,0.0,46.71467,0.0,0.0
2025-01-17 03:00:00-08:00,49.66597,43.7613,0.0,46.713635,0.0,0.0
2025-01-17 04:00:00-08:00,50.53,45.39422,0.0,47.96211,0.0,0.0
2025-01-17 05:00:00-08:00,55.09748,49.54601,0.0,52.321745,0.0,0.0
2025-01-17 06:00:00-08:00,58.7979,52.16882,0.0,55.48336,0.33,0.33
2025-01-17 07:00:00-08:00,60.10218,49.74026,2359.2392900000004,54.92122,101.81,2461.0492900000004
2025-01-17 08:00:00-08:00,48.51317,21.62484,8949.50469,35.069005000000004,851.64,9801.14469
2025-01-17 09:00:00-08:00,46.68413,-1.56139,11005.84965,22.56137,2001.4,13007.24965
2025-01-17 10:00:00-08:00,44.69112,-4.85217,11311.10415,19.919475,1747.0,13058.10415
2025-01-17 11:00:00-08:00,40.26545,-4.90443,11248.310399999998,17.68051,1582.81,12831.120399999998
2025-01-17 12:00:00-08:00,35.32716,-5.26684,10642.71798,15.03016,2170.65,12813.367979999999
2025-01-17 13:00:00-08:00,33.83169,-10.42514,10551.2219,11.703275,2767.71,13318.9319
2025-01-17 14:00:00-08:00,36.56147,-10.73098,9884.99429,12.915245,3274.35,13159.344290000001
2025-01-17 15:00:00-08:00,47.62172,-2.53177,8505.48245,22.544975,1327.0,9832.48245
2025-01-17 16:00:00-08:00,54.3036,48.98505,2288.1144,51.644325,1.03,2289.1444
2025-01-17 17:00:00-08:00,56.75473,55.00535,14.459359999999998,55.88004,0.0,14.459359999999998
2025-01-17 18:00:00-08:00,57.21313,53.23584,0.0,55.224485,0.0,0.0
2025-01-17 19:00:00-08:00,55.87362,53.45039,0.0,54.662005,0.0,0.0
2025-01-17 20:00:00-08:00,57.74568,53.00613,0.0,55.375905,0.0,0.0
2025-01-17 21:00:00-08:00,55.93358,53.47904,0.0,54.70631,0.0,0.0
2025-01-17 22:00:00-08:00,54.74514,52.80337,0.0,53.774255,0.0,0.0
2025-01-17 23:00:00-08:00,52.71675,51.36394,0.0,52.040345,0.0,0.0
2025-01-18 00:00:00-08:00,71.47746,71.09178,0.0,71.28461999999999,0.0,0.0
2025-01-18 01:00:00-08:00,71.08931,71.38278,0.0,71.23604499999999,0.0,0.0
2025-01-18 02:00:00-08:00,67.08018,66.8557,0.0,66.96794,0.0,0.0
2025-01-18 03:00:00-08:00,67.73106,68.48855,0.0,68.109805,0.0,0.0
2025-01-18 04:00:00-08:00,70.87589,71.86462,0.0,71.370255,0.0,0.0
2025-01-18 05:00:00-08:00,75.04835,76.14401,0.0,75.59618,0.0,0.0
2025-01-18 06:00:00-08:00,78.47882,79.23254,0.0,78.85568,0.0,0.0
2025-01-18 07:00:00-08:00,71.29262,68.91063,2513.4996,70.101625,0.0,2513.4996
2025-01-18 08:00:00-08:00,53.72214,36.1316,9361.36133,44.92687,52.62,9413.98133
2025-01-18 09:00:00-08:00,49.7827,12.58674,12550.33713,31.18472,120.43,12670.76713
2025-01-18 10:00:00-08:00,44.50076,9.48668,13024.61468,26.99372,83.93,13108.54468
2025-01-18 11:00:00-08:00,38.81118,9.09645,12672.436279999998,23.953815,255.34,12927.776279999998
2025-01-18 12:00:00-08:00,27.49934,8.10303,12435.36074,17.801185,536.52,12971.88074
2025-01-18 13:00:00-08:00,24.38197,-0.58351,12552.66416,11.89923,693.99,13246.65416
2025-01-18 14:00:00-08:00,28.3891,0.20824,12481.934410000002,14.29867,510.78,12992.714410000002
2025-01-18 15:00:00-08:00,44.34512,19.74478,9392.14691,32.04495,294.23,9686.376909999999
2025-01-18 16:00:00-08:00,72.08739,70.88292,2330.76101,71.48515499999999,1.06,2331.82101
2025-01-18 17:00:00-08:00,78.70356,76.19958,0.0,77.45157,0.0,0.0
2025-01-18 18:00:00-08:00,77.06701,76.5344,0.0,76.800705,0.0,0.0
2025-01-18 19:00:00-08:00,76.19907,76.39759,0.0,76.29832999999999,0.0,0.0
2025-01-18 20:00:00-08:00,76.18092,76.26794,0.0,76.22443,0.0,0.0
2025-01-18 21:00:00-08:00,75.1771,76.01866,0.0,75.59788,0.0,0.0
2025-01-18 22:00:00-08:00,75.16445,76.20214,0.0,75.683295,0.0,0.0
2025-01-18 23:00:00-08:00,74.88925,75.93412,0.0,75.411685,0.0,0.0
2025-01-19 00:00:00-08:00,69.19434,68.65868,0.0,68.92651000000001,0.0,0.0
2025-01-19 01:00:00-08:00,67.78405,68.45,0.0,68.117025,0.0,0.0
2025-01-19 02:00:00-08:00,67.15345,67.81003,0.0,67.48174,0.0,0.0
2025-01-19 03:00:00-08:00,66.45173,67.35998,0.0,66.905855,0.0,0.0
2025-01-19 04:00:00-08:00,66.71518,68.4947,0.0,67.60494,0.0,0.0
2025-01-19 05:00:00-08:00,67.63488,69.00815,0.0,68.321515,0.0,0.0
2025-01-19 06:00:00-08:00,69.503,71.00037,0.0,70.25168500000001,0.0,0.0
2025-01-19 07:00:00-08:00,65.99336,64.41227,2667.14105,65.202815,0.79,2667.93105
2025-01-19 08:00:00-08:00,46.58711,36.47489,9962.34487,41.531000000000006,3.65,9965.99487
2025-01-19 09:00:00-08:00,45.47323,5.47893,13033.99764,25.47608,146.0,13179.99764
2025-01-19 10:00:00-08:00,43.83049,-0.19367,13364.071070000002,21.81841,26.03,13390.101070000002
2025-01-19 11:00:00-08:00,39.69463,-0.31627,13114.83096,19.68918,2.12,13116.95096
2025-01-19 12:00:00-08:00,33.53011,-1.76241,13047.38108,15.88385,73.97,13121.351079999999
2025-01-19 13:00:00-08:00,22.58973,-5.12317,12971.80654,8.73328,492.62,13464.42654
2025-01-19 14:00:00-08:00,32.611,-4.08564,13032.96668,14.26268,285.86,13318.82668
2025-01-19 15:00:00-08:00,42.3459,6.94745,9974.43961,24.646675,174.15,10148.589609999999
2025-01-19 16:00:00-08:00,60.40191,59.1129,2562.53787,59.757405000000006,0.0,2562.53787
2025-01-19 17:00:00-08:00,70.2132,70.06914,112.96341,70.14117,0.0,112.96341
2025-01-19 18:00:00-08:00,69.09816,70.28035,0.0,69.689255,0.0,0.0
2025-01-19 19:00:00-08:00,67.8672,70.0653,0.0,68.96625,0.0,0.0
2025-01-19 20:00:00-08:00,68.00818,70.15954,0.0,69.08386,0.0,0.0
2025-01-19 21:00:00-08:00,67.09572,69.88023,0.0,68.487975,0.0,0.0
2025-01-19 22:00:00-08:00,65.38077,66.47693,0.0,65.92885,0.0,0.0
2025-01-19 23:00:00-08:00,63.43392,63.76834,0.0,63.60113,0.0,0.0
2025-01-20 00:00:00-08:00,64.28883,68.66,0.0,66.474415,0.0,0.0
2025-01-20 01:00:00-08:00,63.07347,70.4187,0.0,66.746085,0.0,0.0
2025-01-20 02:00:00-08:00,63.56815,70.55727,0.0,67.06271000000001,0.0,0.0
2025-01-20 03:00:00-08:00,64.6842,72.26653,0.0,68.47536500000001,0.0,0.0
2025-01-20 04:00:00-08:00,67.61237,72.88187,0.0,70.24712,0.0,0.0
2025-01-20 05:00:00-08:00,73.0,80.53017,0.0,76.765085,0.0,0.0
2025-01-20 06:00:00-08:00,81.11,85.0,8.65056,83.055,0.0,8.65056
2025-01-20 07:00:00-08:00,79.68403,80.08642,2748.2256300000004,79.885225,0.0,2748.2256300000004
2025-01-20 08:00:00-08:00,52.91777,44.94732,9901.86632,48.932545,31.73,9933.596319999999
2025-01-20 09:00:00-08:00,43.17038,28.50916,13075.66974,35.83977,29.25,13104.91974
2025-01-20 10:00:00-08:00,42.8204,18.38428,13249.75098,30.60234,20.42,13270.17098
2025-01-20 11:00:00-08:00,35.5874,17.86279,13157.39497,26.725095000000003,0.0,13157.39497
2025-01-20 12:00:00-08:00,17.54806,13.47956,13282.02323,15.51381,0.0,13282.02323
2025-01-20 13:00:00-08:00,16.40457,1.92,13421.19932,9.162285,135.69,13556.88932
2025-01-20 14:00:00-08:00,22.90744,10.26539,12820.07563,16.586415000000002,451.55,13271.625629999999
2025-01-20 15:00:00-08:00,36.0,24.5669,9717.70327,30.28345,211.93,9929.63327
2025-01-20 16:00:00-08:00,70.17798,68.57194,2469.36479,69.37496,0.0,2469.36479
2025-01-20 17:00:00-08:00,75.68252,76.56856,111.97966,76.12554,0.0,111.97966
2025-01-20 18:00:00-08:00,74.90792,77.24802,55.50658,76.07797,0.0,55.50658
2025-01-20 19:00:00-08:00,73.6883,75.49587,20.67399,74.592085,0.0,20.67399
2025-01-20 20:00:00-08:00,72.94001,74.62529,0.0,73.78265,0.0,0.0
2025-01-20 21:00:00-08:00,72.40244,74.83626,0.0,73.61935,0.0,0.0
2025-01-20 22:00:00-08:00,72.44348,73.31751,0.0,72.880495,0.0,0.0
2025-01-20 23:00:00-08:00,68.69071,72.13231,0.0,70.41150999999999,0.0,0.0
2025-01-21 00:00:00-08:00,77.15449,77.31312,0.0,77.23380499999999,0.0,0.0
2025-01-21 01:00:00-08:00,75.22303,75.49996,0.0,75.36149499999999,0.0,0.0
2025-01-21 02:00:00-08:00,74.49843,74.55906,0.0,74.528745,0.0,0.0
2025-01-21 03:00:00-08:00,74.5596,74.92806,0.0,74.74383,0.0,0.0
2025-01-21 04:00:00-08:00,74.51289,74.73613,0.0,74.62451,0.0,0.0
2025-01-21 05:00:00-08:00,86.12991,86.6812,0.0,86.40555499999999,0.0,0.0
2025-01-21 06:00:00-08:00,91.71105,90.53346,0.0,91.122255,0.0,0.0
2025-01-21 07:00:00-08:00,86.0814,81.67728,2908.2372,83.87934,0.0,2908.2372
2025-01-21 08:00:00-08:00,62.1094,50.74705,10356.97357,56.428225,114.57,10471.54357
2025-01-21 09:00:00-08:00,47.04631,32.62737,13331.35303,39.83684,96.89,13428.24303
2025-01-21 10:00:00-08:00,45.36121,26.53027,13678.88113,35.94574,36.2,13715.08113
2025-01-21 11:00:00-08:00,40.0,28.65337,13356.39337,34.326685,154.56,13510.95337
2025-01-21 12:00:00-08:00,32.17576,26.08889,13000.07824,29.132325,432.58,13432.65824
2025-01-21 13:00:00-08:00,32.06167,20.24174,12480.06646,26.151705,1189.21,13669.276460000001
2025-01-21 14:00:00-08:00,34.76775,24.84816,11871.37797,29.807955,1787.34,13658.71797
2025-01-21 15:00:00-08:00,48.98842,40.93039,9431.52435,44.959405,935.67,10367.19435
2025-01-21 16:00:00-08:00,77.30201,76.391,2259.71885,76.84650500000001,0.0,2259.71885
2025-01-21 17:00:00-08:00,83.35607,81.02139,38.47209,82.18872999999999,0.0,38.47209
2025-01-21 18:00:00-08:00,79.12678,78.59986,0.0,78.86332,0.0,0.0
2025-01-21 19:00:00-08:00,77.97851,78.16353,0.0,78.07102,0.0,0.0
2025-01-21 20:00:00-08:00,77.74815,78.48975,0.0,78.11895,0.0,0.0
2025-01-21 21:00:00-08:00,77.59572,78.08628,0.0,77.84100000000001,0.0,0.0
2025-01-21 22:00:00-08:00,76.51788,78.41009,0.0,77.46398500000001,0.0,0.0
2025-01-21 23:00:00-08:00,74.89556,77.3045,0.0,76.10003,0.0,0.0
2025-01-22 00:00:00-08:00,57.68561,57.22462,0.0,57.455115,0.0,0.0
2025-01-22 01:00:00-08:00,57.10249,55.95585,0.0,56.52917,0.0,0.0
2025-01-22 02:00:00-08:00,56.0241,54.99641,0.0,55.510255,0.0,0.0
2025-01-22 03:00:00-08:00,56.05075,54.88505,0.0,55.4679,0.0,0.0
2025-01-22 04:00:00-08:00,59.29867,58.77804,0.0,59.038355,0.0,0.0
2025-01-22 05:00:00-08:00,62.02552,62.25749,0.0,62.141505,0.0,0.0
2025-01-22 06:00:00-08:00,72.09701,70.0,2.436530000000001,71.048505,0.0,2.436530000000001
2025-01-22 07:00:00-08:00,67.16808,63.52241,1708.69078,65.345245,0.0,1708.69078
2025-01-22 08:00:00-08:00,46.63507,38.00289,7550.05964,42.31898,19.41,7569.46964
2025-01-22 09:00:00-08:00,40.1688,25.0,11445.06683,32.5844,91.83,11536.89683
2025-01-22 10:00:00-08:00,37.26567,19.39082,12498.0777,28.328245000000003,61.78,12559.8577
2025-01-22 11:00:00-08:00,26.76239,21.03289,12877.14686,23.89764,0.0,12877.14686
2025-01-22 12:00:00-08:00,23.27876,18.04185,13234.06548,20.660305,4.71,13238.775479999998
2025-01-22 13:00:00-08:00,21.02713,14.25255,13086.4252,17.63984,56.65,13143.0752
2025-01-22 14:00:00-08:00,23.50813,14.13619,12058.09502,18.82216,221.64,12279.73502
2025-01-22 15:00:00-08:00,37.33413,29.76786,9094.79829,33.550995,103.72,9198.51829
2025-01-22 16:00:00-08:00,58.0452,54.87501,2587.9353,56.460105,1.33,2589.2653
2025-01-22 17:00:00-08:00,60.08001,57.73716,0.0,58.908585,0.0,0.0
2025-01-22 18:00:00-08:00,61.54669,59.23069,0.0,60.38869,0.0,0.0
2025-01-22 19:00:00-08:00,58.89106,56.58748,0.0,57.739270000000005,0.0,0.0
2025-01-22 20:00:00-08:00,58.04548,56.28447,0.0,57.164975,0.0,0.0
2025-01-22 21:00:00-08:00,58.48795,56.28226,0.0,57.385105,0.0,0.0
2025-01-22 22:00:00-08:00,56.91602,55.75944,0.0,56.33773,0.0,0.0
2025-01-22 23:00:00-08:00,55.90204,54.91649,0.0,55.409265000000005,0.0,0.0
2025-01-23 00:00:00-08:00,58.82294,58.05071,0.0,58.436825,0.0,0.0
2025-01-23 01:00:00-08:00,57.16226,55.7976,0.0,56.47993,0.0,0.0
2025-01-23 02:00:00-08:00,56.62372,55.39597,0.0,56.009845,0.0,0.0
2025-01-23 03:00:00-08:00,56.84059,54.93776,0.0,55.889175,0.0,0.0
2025-01-23 04:00:00-08:00,56.54804,55.2187,0.0,55.88337,0.0,0.0
2025-01-23 05:00:00-08:00,62.43796,60.50016,0.0,61.46906,0.0,0.0
2025-01-23 06:00:00-08:00,68.44015,66.38508,18.28898,67.412615,0.0,18.28898
2025-01-23 07:00:00-08:00,65.00953,60.07973,2941.36488,62.54463,0.0,2941.36488
2025-01-23 08:00:00-08:00,50.99752,35.32747,10071.53862,43.162495,442.71,10514.248619999998
2025-01-23 09:00:00-08:00,46.88149,16.97954,12567.10035,31.930515,1085.13,13652.230350000002
2025-01-23 10:00:00-08:00,43.0796,13.27791,13281.70159,28.178755,640.96,13922.66159
2025-01-23 11:00:00-08:00,33.02395,12.37368,13463.82602,22.698815,248.39,13712.21602
2025-01-23 12:00:00-08:00,26.36183,10.10898,12958.42187,18.235405,777.46,13735.881870000001
2025-01-23 13:00:00-08:00,21.0,5.54898,12812.19571,13.27449,1180.79,13992.98571
2025-01-23 14:00:00-08:00,28.91808,7.87391,12568.4483,18.395995,1345.82,13914.2683
2025-01-23 15:00:00-08:00,39.82428,25.12597,9874.7597,32.475125,1251.62,11126.379700000001
2025-01-23 16:00:00-08:00,56.55056,54.15654,3066.10003,55.35355,3.32,3069.42003
2025-01-23 17:00:00-08:00,63.0447,60.40326,152.43877,61.72398,0.0,152.43877
2025-01-23 18:00:00-08:00,63.32975,60.44761,0.0,61.88868,0.0,0.0
2025-01-23 19:00:00-08:00,62.34531,59.77448,0.0,61.059895,0.0,0.0
2025-01-23 20:00:00-08:00,59.53764,57.88166,0.0,58.70965,0.0,0.0
2025-01-23 21:00:00-08:00,58.49407,57.45111,0.0,57.97259,0.0,0.0
2025-01-23 22:00:00-08:00,57.32826,56.1369,0.0,56.73258,0.0,0.0
2025-01-23 23:00:00-08:00,55.87103,55.01127,0.0,55.44115,0.0,0.0
2025-01-24 00:00:00-08:00,50.44725,50.29466,0.0,50.370955,0.0,0.0
2025-01-24 01:00:00-08:00,49.63946,49.46822,0.0,49.55384,0.0,0.0
2025-01-24 02:00:00-08:00,49.41525,49.53645,0.0,49.47585,0.0,0.0
2025-01-24 03:00:00-08:00,49.56775,49.65347,0.0,49.61061,0.0,0.0
2025-01-24 04:00:00-08:00,50.89886,50.76411,0.0,50.831485,0.0,0.0
2025-01-24 05:00:00-08:00,58.08894,58.29078,0.0,58.18986,0.0,0.0
2025-01-24 06:00:00-08:00,64.10314,62.90664,0.0,63.50489,0.0,0.0
2025-01-24 07:00:00-08:00,61.7541,55.46863,2718.99072,58.611365,202.48,2921.47072
2025-01-24 08:00:00-08:00,46.78205,32.13295,9539.00016,39.4575,1002.53,10541.53016
2025-01-24 09:00:00-08:00,42.21952,18.62,13324.61475,30.419760000000004,175.58,13500.19475
2025-01-24 10:00:00-08:00,37.0,16.02,13537.17415,26.51,257.3,13794.47415
2025-01-24 11:00:00-08:00,30.39865,15.92815,13548.12843,23.1634,107.55,13655.67843
2025-01-24 12:00:00-08:00,23.16213,13.47434,13147.69456,18.318235,423.49,13571.18456
2025-01-24 13:00:00-08:00,20.23923,12.41899,13036.36638,16.32911,566.77,13603.13638
2025-01-24 14:00:00-08:00,27.9102,13.57115,12480.4353,20.740675,571.45,13051.8853
2025-01-24 15:00:00-08:00,39.18352,30.41055,9188.3017,34.797035,399.28,9587.5817
2025-01-24 16:00:00-08:00,54.32237,52.41876,2653.8861,53.370565,0.0,2653.8861
2025-01-24 17:00:00-08:00,59.60396,57.08077,0.5347899999999992,58.342365,0.0,0.5347899999999992
2025-01-24 18:00:00-08:00,57.65943,55.90335,0.0,56.78139,0.0,0.0
2025-01-24 19:00:00-08:00,56.96297,55.67333,0.0,56.31815,0.0,0.0
2025-01-24 20:00:00-08:00,56.54702,55.62665,0.0,56.086835,0.0,0.0
2025-01-24 21:00:00-08:00,56.60329,55.62875,0.0,56.11602,0.0,0.0
2025-01-24 22:00:00-08:00,55.0951,54.70502,0.0,54.90006,0.0,0.0
2025-01-24 23:00:00-08:00,52.43728,52.49337,0.0,52.465325,0.0,0.0
2025-01-25 00:00:00-08:00,43.57616,42.80727,0.0,43.191715,0.0,0.0
2025-01-25 01:00:00-08:00,46.15745,46.30565,0.0,46.23155,0.0,0.0
2025-01-25 02:00:00-08:00,46.0118,44.95771,0.0,45.484755,0.0,0.0
2025-01-25 03:00:00-08:00,44.5684,44.2687,0.0,44.41855,0.0,0.0
2025-01-25 04:00:00-08:00,45.62429,44.71397,0.0,45.16913,0.0,0.0
2025-01-25 05:00:00-08:00,45.77823,45.86441,0.0,45.82132,0.0,0.0
2025-01-25 06:00:00-08:00,50.97504,49.94308,0.0,50.45906,0.0,0.0
2025-01-25 07:00:00-08:00,52.76978,50.29702,691.4240299999999,51.5334,0.0,691.4240299999999
2025-01-25 08:00:00-08:00,46.84465,40.51159,3531.20708,43.67812,0.0,3531.20708
2025-01-25 09:00:00-08:00,38.47755,30.7653,6326.40141,34.621425,0.0,6326.40141
2025-01-25 10:00:00-08:00,32.43328,25.8115,7152.10484,29.122390000000003,0.0,7152.10484
2025-01-25 11:00:00-08:00,27.6875,21.70707,7432.84971,24.697285,0.0,7432.84971
2025-01-25 12:00:00-08:00,21.47023,16.64613,7821.46111,19.05818,73.2,7894.66111
2025-01-25 13:00:00-08:00,18.80483,13.99961,7379.165550000001,16.40222,385.61,7764.77555
2025-01-25 14:00:00-08:00,24.92253,16.71885,7526.75369,20.82069,195.82,7722.573689999999
2025-01-25 15:00:00-08:00,36.40406,28.28454,5954.77785,32.344300000000004,133.38,6088.1578500000005
2025-01-25 16:00:00-08:00,50.09233,46.47417,1550.81853,48.28325,0.7,1551.51853
2025-01-25 17:00:00-08:00,58.11194,50.47202,0.0,54.29198,0.0,0.0
2025-01-25 18:00:00-08:00,57.98142,51.15001,0.0,54.565715,0.0,0.0
2025-01-25 19:00:00-08:00,55.50928,50.82316,0.0,53.16622,0.0,0.0
2025-01-25 20:00:00-08:00,55.29237,50.97251,0.0,53.13244,0.0,0.0
2025-01-25 21:00:00-08:00,54.88129,50.80485,0.0,52.84307,0.0,0.0
2025-01-25 22:00:00-08:00,54.20977,52.34461,0.0,53.27719,0.0,0.0
