timestamp,np15_lmp,sp15_lmp,solar_mw,hub_avg_lmp
2025-01-01 08:00:00+00:00,42.15472,41.35992,0.0,41.75732
2025-01-01 09:00:00+00:00,42.20734,41.38941,0.0,41.798375
2025-01-01 10:00:00+00:00,41.85056,41.17314,0.0,41.511849999999995
2025-01-01 11:00:00+00:00,41.39496,40.83716,0.0,41.11606
2025-01-01 12:00:00+00:00,42.16713,41.51501,0.0,41.84107
2025-01-01 13:00:00+00:00,42.18,41.66169,0.0,41.920845
2025-01-01 14:00:00+00:00,42.43256,42.02276,0.0,42.22766
2025-01-01 15:00:00+00:00,38.18,38.48371,2182.05662,38.331855000000004
2025-01-01 16:00:00+00:00,31.77,26.36094,8032.90815,29.065469999999998
2025-01-01 17:00:00+00:00,31.87223,22.95627,11175.24065,27.41425
2025-01-01 18:00:00+00:00,30.50089,22.50321,11562.31645,26.502049999999997
2025-01-01 19:00:00+00:00,27.46248,21.37186,11270.25235,24.41717
2025-01-01 20:00:00+00:00,24.94401,19.94409,11195.24775,22.444049999999997
2025-01-01 21:00:00+00:00,23.28458,19.95329,11150.90085,21.618935
